trait_level	effect	effect_scope	value
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_leadership_tmb_skeleton	general_to_force_own	4.0000
land_encounters_trait_battlefield_kha_tmb_1	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	15.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_cooldown_sand_storm	character_to_character_own	-30.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_uses_sand_storm	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_cooldown_djafs_incantation_of_cursed_blades	character_to_character_own	-50.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_miscast_djafs_incantation_of_cursed_blades_upgraded	character_to_character_own	-15.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_overcast_djafs_incantation_of_cursed_blades	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_djafs_incantation_of_cursed_blades	character_to_character_own	-1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_djafs_incantation_of_cursed_blades_upgraded	character_to_character_own	-1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_enable_the_restless_dead	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_enable_nerus_incantation_of_protection	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_cooldown_nerus_incantation_of_protection	character_to_character_own	-50.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_miscast_nerus_incantation_of_protection_upgraded	character_to_character_own	-15.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_overcast_nerus_incantation_of_protection	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_nerus_incantation_of_protection	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_nerus_incantation_of_protection_upgraded	character_to_character_own	-5.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_enable_ptras_incantation_of_righteous_smiting	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_cooldown_ptras_incantation_of_righteous_smiting	character_to_character_own	-50.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_miscast_ptras_incantation_of_righteous_smiting_upgraded	character_to_character_own	-15.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_overcast_ptras_incantation_of_righteous_smiting	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_ptras_incantation_of_righteous_smiting	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_ptras_incantation_of_righteous_smiting_upgraded	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_enable_usirians_incantation_of_vengeance	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_cooldown_usirians_incantation_of_vengeance	character_to_character_own	-50.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_miscast_usirians_incantation_of_vengeance_upgraded	character_to_character_own	-15.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_overcast_usirians_incantation_of_vengeance	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_usirians_incantation_of_vengeance	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_usirians_incantation_of_vengeance_upgraded	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_enable_usekhps_incantation_of_desiccation	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_cooldown_usekhps_incantation_of_desiccation	character_to_character_own	-50.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_miscast_usekhps_incantation_of_desiccation_upgraded	character_to_character_own	-15.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_overcast_usekhps_incantation_of_desiccation	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_usekhps_incantation_of_desiccation	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_usekhps_incantation_of_desiccation_upgraded	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_enable_sakhmets_incantation_of_the_skullstorm	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_cooldown_sakhmets_incantation_of_the_skullstorm	character_to_character_own	-50.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_miscast_sakhmets_incantation_of_the_skullstorm_upgraded	character_to_character_own	-15.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_overcast_sakhmets_incantation_of_the_skullstorm	character_to_character_own	1.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_sakhmets_incantation_of_the_skullstorm	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_ability_wom_cost_sakhmets_incantation_of_the_skullstorm_upgraded	character_to_character_own	-2.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_ammunition_tmb_skeleton_archer_catapult	general_to_force_own	20.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	general_to_force_own	8.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_armour_tmb_melee_infantry	general_to_force_own	8.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_melee_defence_tmb_all_melee_infantry	general_to_force_own	6.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_missile_damage_tmb_horsemen	general_to_force_own	8.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_speed_tmb_horsemen_necropolis	general_to_force_own	12.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_chariot_warsphinx	general_to_force_own	12.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_melee_attack_tmb_chariot_warsphinx	general_to_force_own	8.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_necrosphinx_scorpion_stalker	general_to_force_own	8.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_weapon_strength_tmb_necrosphinx_scorpion_stalker	general_to_force_own	8.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti_titan	general_to_force_own	6.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_missile_damage_tmb_ushabti	general_to_force_own	9.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti_bow	general_to_force_own	5.0000
land_encounters_trait_battlefield_kha_tmb_1	wh2_dlc09_effect_force_stat_missile_damage_tmb_casket_of_souls	general_to_force_own	15.0000
land_encounters_trait_battlefield_got_dwf_1	wh_main_effect_force_stat_speed	general_to_force_own	20.0000
land_encounters_trait_battlefield_got_dwf_1	wh_main_effect_force_stat_melee_attack	general_to_force_own	8.0000
land_encounters_trait_battlefield_got_dwf_1	wh_main_effect_force_stat_melee_defence	general_to_force_own	-8.0000
land_encounters_trait_battlefield_got_dwf_1	wh_main_effect_ability_enable_foe-seeker	character_to_character_own	1.0000
land_encounters_trait_battlefield_got_dwf_1	wh_main_effect_ability_enable_deadly_onslaught	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh3_main_effect_ability_enable_bellow_of_endless_fury	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh3_main_effect_ability_enable_fuelled_by_rage	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh3_main_effect_ability_enable_rage_incarnate	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh3_main_effect_ability_enable_wrathful_reaper	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh3_main_effect_ability_enable_gorefeast	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	16.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	30.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_character_stat_unit_health	character_to_character_own	10.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_force_stat_speed	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_skar_kho_1	wh_main_effect_force_stat_melee_attack	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_force_stat_leadership_enemy_unit	character_to_force_enemy_provincewide	-5.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_force_stat_vigour_loss_reduction	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh3_main_effect_ability_enable_wrath_of_khorne	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh3_main_effect_ability_enable_gorefeast	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh3_dlc20_effect_ability_enable_the_gaze_of_khorne	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh3_dlc20_effect_daemonic_khorne	character_to_character_own	20.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	16.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	30.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_character_stat_unit_health	character_to_character_own	10.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_force_stat_speed	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_valk_kho_1	wh_main_effect_force_stat_melee_defence	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_main_effect_ability_enable_deathbringer	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_main_effect_ability_enable_icon_of_endless_war	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_dlc20_effect_ability_paragon_of_carnage	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh_main_effect_force_stat_magic_resistance	general_to_force_own	20.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_main_effect_ability_enable_tempered_rage	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	40.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_dlc20_effect_fatigue_resistance_bloodletters	general_to_force_own	-50.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_daemon_prince_weapon_hellblade	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_main_effect_ability_enable_gate_of_khorne	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh3_main_effect_ability_uses_gate_of_khorne	character_to_character_own	2.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh_main_effect_force_stat_speed	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh_main_effect_force_stat_melee_defence	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_dapk_kho_1	wh_main_effect_force_stat_melee_attack	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_main_effect_ability_enable_curse_of_undeath	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_miscast_invocation_of_nehek_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_overcast_invocation_of_nehek	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_invocation_of_nehek	character_to_character_own	-1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_invocation_of_nehek_upgraded	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_main_effect_ability_cooldown_invocation_of_nehek	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_dlc05_effect_ability_enable_okkams_mindrazor	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_miscast_okkams_mindrazor_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_overcast_okkams_mindrazor	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_okkams_mindrazor	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_okkams_mindrazor_upgraded	character_to_character_own	-3.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_dlc05_effect_ability_cooldown_okkams_mindrazor	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_dlc05_effect_ability_enable_penumbral_pendulum	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_miscast_penumbral_pendulum_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_overcast_penumbral_pendulum	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_penumbral_pendulum	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_penumbral_pendulum_upgraded	character_to_character_own	-3.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_dlc05_effect_ability_cooldown_penumbral_pendulum	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_miscast_raise_dead_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_overcast_raise_dead	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_uses_raise_dead_raise_dead_upgraded	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_main_effect_ability_cooldown_raise_dead	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_miscast_melkoths_enfeebling_foe_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_overcast_melkoths_enfeebling_foe	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_melkoths_enfeebling_foe	character_to_character_own	-1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_melkoths_enfeebling_foe_upgraded	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_dlc05_effect_ability_cooldown_enfeebling_foe	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_miscast_wind_of_death_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_overcast_wind_of_death	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_wind_of_death	character_to_character_own	-3.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_main_effect_ability_wom_cost_wind_of_death_upgraded	character_to_character_own	-4.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_main_effect_ability_cooldown_wind_of_death	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_dlc11_effect_ability_enable_transfix	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	25.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh2_dlc11_effect_ability_enable_seduction	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_main_effect_force_stat_speed	general_to_force_own	20.0000
land_encounters_trait_daemonic_gifts_bldl_kho_1	wh_main_effect_force_stat_melee_attack	general_to_force_own	20.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_main_effect_army_ability_enable_narcissism	general_to_force_own	1.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_force_stat_leadership	general_to_force_own	5.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	6.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_character_stat_missile_block	character_to_character_own	15.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_force_stat_melee_defence	general_to_force_own	18.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_force_stat_physical_resistance	general_to_force_own	12.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_dlc20_effect_expendable_all_non_characters	general_to_force_own	1.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_main_effect_army_ability_enable_sweet_sorrow	general_to_force_own	1.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_dlc20_effect_daemonic_slaanesh	character_to_character_own	20.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_main_effect_ability_enable_soporific_musk	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_dlc20_effect_ap_damage_slaanesh_mortal_infantry	general_to_force_own	4.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_dlc20_effect_enable_soporific_musk_aspiring_champions	general_to_force_own	1.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_main_effect_character_stat_enable_soporific_musk	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_dlc20_effect_melee_defence_slaanesh_mortal_infantry	general_to_force_own	5.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_dlc20_effect_movement_speed_slaanesh_mortal_infantry	general_to_force_own	15.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh3_main_effect_army_ability_enable_fascination	general_to_force_own	1.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_force_stat_speed	general_to_force_own	30.0000
land_encounters_trait_daemonic_gifts_sigv_sla_1	wh_main_effect_force_stat_melee_attack	general_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh_main_effect_character_stat_speed	character_to_character_own	12.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	12.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh2_dlc13_effect_missile_resistance_versus_def_hef_wef	character_to_character_own	30.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh_dlc08_effect_character_stat_melee_attack_vs_elves	character_to_character_own	28.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_whisper_of_glory	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_willing_prey	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_harvester_of_souls_upgraded	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_cooldown_lash_of_slaanesh	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_miscast_lash_of_slaanesh_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_overcast_lash_of_slaanesh	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_lash_of_slaanesh	character_to_character_own	-1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_lash_of_slaanesh_upgraded	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_cooldown_acquiescence	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_miscast_acquiescence_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_overcast_acquiescence	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_acquiescence	character_to_character_own	-1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_acquiescence_upgraded	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_slaanesh_pavane_of_slaanesh	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_cooldown_pavane_of_slaanesh	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_miscast_pavane_of_slaanesh_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_overcast_pavane_of_slaanesh	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_pavane_of_slaanesh	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_pavane_of_slaanesh_upgraded	character_to_character_own	-3.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_hysterical_frenzy	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_miscast_hysterical_frenzy_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_overcast_hysterical_frenzy	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_hysterical_frenzy	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_hysterical_frenzy_upgraded	character_to_character_own	-12.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_blissful_rapture	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_slicing_shards	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_cooldown_slicing_shards	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_miscast_slicing_shards_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_overcast_slicing_shards	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_slicing_shards	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_slicing_shards_upgraded	character_to_character_own	-3.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_enable_phantasmagoria	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_cooldown_phantasmagoria	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_miscast_phantasmagoria_upgraded	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_overcast_phantasmagoria	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_phantasmagoria	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh3_main_effect_ability_wom_cost_phantasmagoria_upgraded	character_to_character_own	-3.0000
land_encounters_trait_daemonic_gifts_nka_sla_1	wh_main_effect_force_stat_speed	general_to_force_own	30.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_main_effect_character_stat_magic_resistance	character_to_character_own	20.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	30.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-20.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_main_effect_force_stat_ward_save	general_to_force_own	12.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_force_stat_melee_attack_lords_heroes	region_to_force_own	5.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_force_stat_melee_attack_shade_darkriders	region_to_force_own	10.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_force_stat_melee_defence_def_shade_darkriders	region_to_force_own	10.0000
